Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
1497: RETAIL PRICE,0.1246,0.130066,0.13608,0.142883,0.15036,0.158798,0.168121,0.1783,0.189457,0.201697,0.21507,0.229738,0.245798,0.26386,0.285146,0.310915,0.34382,0.390554,0.471024,0.618633,0.663753,0.716617,0.77787,0.850632,0.940206,1.056778,1.224252,1.524942,3.004031,10,10,10,10,10,10,10
1498: RETAIL PRICE,0.1246,0.131089,0.138072,0.145637,0.154191,0.163624,0.173939,0.185227,0.197617,0.211221,0.226237,0.24362,0.264098,0.288617,0.319789,0.363328,0.435716,0.544254,0.580301,0.622863,0.670947,0.726175,0.791067,0.869819,0.970273,1.109962,1.343108,2.063428,10,10,10,10,10,10,10,10
1499: RETAIL PRICE,0.1246,0.130066,0.13608,0.142883,0.15036,0.158798,0.168121,0.1783,0.189457,0.201697,0.215067,0.229699,0.245716,0.263745,0.28499,0.310736,0.343719,0.390929,0.473796,0.623347,0.668795,0.724282,0.789826,0.870061,0.974024,1.123316,1.394484,2.835442,10,10,10,10,10,10,10,10
1500: RETAIL PRICE,0.1246,0.131089,0.138072,0.145637,0.154191,0.163624,0.173939,0.185227,0.197617,0.211221,0.226217,0.243554,0.264002,0.288488,0.319672,0.363455,0.437222,0.546746,0.583875,0.628144,0.678857,0.738315,0.810452,0.902847,1.033279,1.261887,2.197336,10,10,10,10,10,10,10,10,10
1501: RETAIL PRICE,0.1246,0.131617,0.140843,0.155571,0.174863,0.197679,0.223436,0.251278,0.280784,0.315752,0.357452,0.381577,0.410396,0.443763,0.48398,0.535412,0.609138,0.747053,1.729614,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1502: RETAIL PRICE,0.1246,0.136098,0.151967,0.171276,0.19361,0.218364,0.244356,0.272645,0.306011,0.334756,0.35756,0.383327,0.412671,0.44691,0.488469,0.542634,0.623385,0.792348,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1503: RETAIL PRICE,0.1246,0.131617,0.140843,0.155571,0.174863,0.197679,0.223436,0.251245,0.280972,0.316957,0.359313,0.38612,0.417928,0.456673,0.507201,0.583068,0.746005,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1504: RETAIL PRICE,0.1246,0.136098,0.151967,0.171276,0.19361,0.218364,0.244355,0.27281,0.307022,0.336914,0.361031,0.389012,0.422073,0.46284,0.517599,0.605642,0.845493,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1505: RETAIL PRICE,0.1246,0.131594,0.139156,0.147521,0.156549,0.166551,0.177437,0.189178,0.201881,0.215605,0.230426,0.24657,0.26404,0.282894,0.303375,0.325753,0.350443,0.378018,0.409332,0.445826,0.489904,0.545848,0.623164,0.699103,0.754995,0.826462,0.923247,1.070982,1.360159,2.724239,10,10,10,10,10,10
1506: RETAIL PRICE,0.1246,0.132627,0.141148,0.150243,0.160351,0.171334,0.183189,0.195985,0.209816,0.224826,0.241195,0.258989,0.278316,0.299269,0.322215,0.347582,0.375987,0.408345,0.446154,0.492119,0.551421,0.623242,0.66771,0.720237,0.785214,0.87046,0.994044,1.210427,1.833766,10,10,10,10,10,10,10
1507: RETAIL PRICE,0.1246,0.131594,0.139156,0.147521,0.156549,0.166551,0.177437,0.189178,0.201868,0.215578,0.230381,0.246512,0.263985,0.282873,0.303433,0.325966,0.350929,0.378968,0.411062,0.448894,0.495376,0.555994,0.643853,0.71778,0.783523,0.870687,0.998717,1.228829,1.956496,10,10,10,10,10,10,10
1508: RETAIL PRICE,0.1246,0.132627,0.141148,0.150243,0.160351,0.171334,0.183189,0.195982,0.209798,0.224795,0.241153,0.258953,0.278316,0.299356,0.322469,0.348132,0.377039,0.410246,0.449521,0.498153,0.562789,0.638655,0.686155,0.746128,0.824021,0.933897,1.115619,1.553319,10,10,10,10,10,10,10,10
1509: RETAIL PRICE,0.1246,0.133204,0.14433,0.161288,0.182484,0.206797,0.23316,0.260821,0.289942,0.321088,0.356142,0.397313,0.442163,0.504617,0.604843,0.817817,2.322097,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1510: RETAIL PRICE,0.1246,0.137742,0.1554,0.17644,0.200165,0.225561,0.251447,0.27807,0.305853,0.336404,0.368845,0.404994,0.452717,0.521466,0.637394,0.918325,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1511: RETAIL PRICE,0.1246,0.133204,0.14433,0.161288,0.182484,0.206797,0.233202,0.261231,0.29138,0.324574,0.363491,0.410208,0.464454,0.546759,0.701455,1.244094,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1512: RETAIL PRICE,0.1246,0.137742,0.1554,0.17644,0.200165,0.225584,0.25173,0.279197,0.308637,0.342175,0.378478,0.421142,0.481069,0.5767,0.776857,2.045587,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1513: RETAIL PRICE,0.1246,0.131594,0.139156,0.147521,0.156549,0.166551,0.177437,0.189178,0.201881,0.215604,0.230429,0.246624,0.26458,0.284894,0.308641,0.337797,0.377091,0.4397,0.552402,0.60696,0.705601,1.030966,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1514: RETAIL PRICE,0.1246,0.132627,0.141148,0.150243,0.160351,0.171334,0.183189,0.195985,0.209815,0.224845,0.241669,0.260808,0.282993,0.309423,0.343277,0.39198,0.481546,0.521131,0.569317,0.643961,0.812145,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1515: RETAIL PRICE,0.1246,0.131594,0.139156,0.147521,0.156549,0.166551,0.177437,0.189178,0.201866,0.215575,0.2304,0.24662,0.264668,0.285208,0.309475,0.33986,0.382417,0.456499,0.572778,0.651578,0.855202,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1516: RETAIL PRICE,0.1246,0.132627,0.141148,0.150243,0.160351,0.171334,0.183189,0.195982,0.209796,0.224819,0.241661,0.260873,0.283264,0.310205,0.345377,0.398047,0.494723,0.535757,0.598402,0.71922,1.469451,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1517: RETAIL PRICE,0.1246,0.133204,0.14433,0.161288,0.182484,0.206797,0.23316,0.260866,0.291153,0.329112,0.3699,0.411186,0.47836,0.646533,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1518: RETAIL PRICE,0.1246,0.137742,0.1554,0.17644,0.200165,0.225561,0.251478,0.280121,0.314549,0.3437,0.375836,0.421223,0.500134,0.755615,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1519: RETAIL PRICE,0.1246,0.133204,0.14433,0.161288,0.182484,0.206797,0.233203,0.261372,0.293233,0.335857,0.382325,0.435196,0.546123,1.819541,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1520: RETAIL PRICE,0.1246,0.137742,0.1554,0.17644,0.200165,0.225584,0.251794,0.281602,0.319329,0.351723,0.390569,0.453793,0.609122,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1521: RETAIL PRICE,0.1246,0.132626,0.141425,0.15126,0.162004,0.17409,0.187479,0.202229,0.218562,0.236691,0.2568,0.279557,0.305404,0.334724,0.368562,0.408358,0.456395,0.516541,0.596116,0.711503,0.909855,1.056815,1.184731,1.350972,1.568684,1.869697,2.324605,3.136841,5.413883,10,10,10,10,10,10,10
1522: RETAIL PRICE,0.1246,0.133686,0.143485,0.154097,0.16608,0.17934,0.193959,0.210112,0.228036,0.248108,0.270792,0.296585,0.326063,0.360018,0.399964,0.44823,0.508768,0.589083,0.70598,0.872811,0.967429,1.082867,1.225696,1.408251,1.652835,2.004735,2.577069,3.796,10,10,10,10,10,10,10,10
1523: RETAIL PRICE,0.1246,0.132626,0.141425,0.15126,0.162004,0.17409,0.187479,0.202229,0.218561,0.236675,0.256767,0.279506,0.305339,0.334672,0.368579,0.408553,0.456974,0.517924,0.599249,0.718938,0.931267,1.077471,1.214431,1.395599,1.638989,1.989537,2.560389,3.778378,10,10,10,10,10,10,10,10
1524: RETAIL PRICE,0.1246,0.133686,0.143485,0.154097,0.16608,0.17934,0.193959,0.210112,0.228031,0.248083,0.270755,0.29654,0.326036,0.36007,0.400211,0.448895,0.510306,0.592523,0.714145,0.884355,0.985352,1.108871,1.264069,1.467119,1.749058,2.180219,2.976077,5.556404,10,10,10,10,10,10,10,10
1525: RETAIL PRICE,0.1246,0.134297,0.147032,0.166652,0.191676,0.221711,0.256072,0.29419,0.336744,0.384539,0.440754,0.495717,0.564889,0.660962,0.810409,1.102847,2.230118,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1526: RETAIL PRICE,0.1246,0.138975,0.158627,0.182846,0.211418,0.243666,0.278611,0.316511,0.357952,0.404303,0.448929,0.50431,0.577397,0.681087,0.848474,1.206081,3.475776,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1527: RETAIL PRICE,0.1246,0.134297,0.147032,0.166652,0.191676,0.221711,0.256103,0.294581,0.338396,0.389023,0.450719,0.512225,0.594352,0.716968,0.935605,1.547962,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1528: RETAIL PRICE,0.1246,0.138975,0.158627,0.182846,0.211418,0.243673,0.278865,0.317717,0.361322,0.411397,0.461025,0.525163,0.614528,0.753064,1.021298,2.031349,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1529: RETAIL PRICE,0.1246,0.132626,0.141425,0.15126,0.162004,0.17409,0.187479,0.202229,0.218562,0.236691,0.256804,0.280207,0.308218,0.342644,0.388563,0.458696,0.604665,0.745729,0.829448,0.942427,1.109623,1.434925,3.674548,10,10,10,10,10,10,10,10,10,10,10,10,10
1530: RETAIL PRICE,0.1246,0.133686,0.143485,0.154097,0.16608,0.17934,0.193959,0.210112,0.228036,0.248524,0.272617,0.301934,0.339484,0.391541,0.478529,0.628131,0.687938,0.763017,0.859181,0.994512,1.225066,1.938039,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1531: RETAIL PRICE,0.1246,0.132626,0.141425,0.15126,0.162004,0.17409,0.187479,0.202229,0.218561,0.236675,0.256782,0.280204,0.308286,0.342937,0.389521,0.4619,0.620209,0.759638,0.85632,0.994612,1.239682,2.086422,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1532: RETAIL PRICE,0.1246,0.133686,0.143485,0.154097,0.16608,0.17934,0.193959,0.210112,0.228031,0.248501,0.272609,0.301986,0.339749,0.392515,0.482365,0.634897,0.699059,0.782218,0.895032,1.073132,1.487595,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1533: RETAIL PRICE,0.1246,0.134297,0.147032,0.166652,0.191676,0.221711,0.256072,0.294501,0.3426,0.406526,0.449942,0.510367,0.60214,0.786291,2.558486,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1534: RETAIL PRICE,0.1246,0.138975,0.158627,0.182846,0.211418,0.243666,0.279579,0.323285,0.372427,0.409121,0.456776,0.521977,0.625445,0.864429,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1535: RETAIL PRICE,0.1246,0.134297,0.147032,0.166652,0.191676,0.221711,0.256103,0.295007,0.34517,0.411706,0.463015,0.538285,0.673462,1.181404,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1536: RETAIL PRICE,0.1246,0.138975,0.158627,0.182846,0.211418,0.243673,0.279876,0.325025,0.376953,0.417905,0.473987,0.558833,0.729945,2.405191,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1537: RETAIL PRICE,0.1246,0.126476,0.128545,0.130846,0.133365,0.135987,0.138949,0.142274,0.145894,0.14974,0.153722,0.157847,0.162099,0.166446,0.170901,0.175461,0.180125,0.184892,0.189759,0.194732,0.199816,0.204992,0.21025,0.215586,0.220997,0.226482,0.232038,0.237664,0.243357,0.249125,0.254978,0.260915,0.26693,0.273022,0.279193,0.285458
1538: RETAIL PRICE,0.1246,0.127435,0.130326,0.133323,0.136748,0.140477,0.144365,0.148408,0.152615,0.15698,0.161476,0.166112,0.170869,0.175714,0.180655,0.18569,0.190813,0.196019,0.201305,0.206674,0.212149,0.217745,0.223451,0.229261,0.235181,0.241209,0.247348,0.253603,0.259977,0.266479,0.27312,0.279906,0.286834,0.293897,0.301109,0.308504
1539: RETAIL PRICE,0.1246,0.126476,0.128545,0.130846,0.133365,0.135987,0.138949,0.142274,0.145894,0.14974,0.153722,0.157847,0.162099,0.166445,0.170895,0.175446,0.180098,0.18485,0.189703,0.194662,0.199732,0.204897,0.210147,0.215481,0.220897,0.226393,0.231969,0.237625,0.24336,0.24918,0.2551,0.26112,0.267236,0.27345,0.279762,0.286197
1540: RETAIL PRICE,0.1246,0.127435,0.130326,0.133323,0.136748,0.140477,0.144365,0.148408,0.152615,0.15698,0.161476,0.166112,0.170868,0.175708,0.18064,0.185663,0.190773,0.195969,0.201247,0.20661,0.212086,0.217689,0.22341,0.229244,0.235198,0.241273,0.247473,0.253807,0.26028,0.266903,0.273689,0.280649,0.287781,0.295085,0.302579,0.310308
1541: RETAIL PRICE,0.1246,0.127685,0.131282,0.136474,0.143538,0.152205,0.162105,0.172696,0.183333,0.193584,0.203173,0.212036,0.220116,0.227467,0.234268,0.240634,0.24665,0.252411,0.258011,0.263538,0.269048,0.274562,0.280102,0.285699,0.291436,0.297391,0.303558,0.309952,0.316592,0.323448,0.330541,0.337932,0.345681,0.353799,0.36233,0.371345
1542: RETAIL PRICE,0.1246,0.131689,0.140609,0.151061,0.161983,0.17287,0.183292,0.192999,0.20188,0.209891,0.217047,0.223492,0.229449,0.235086,0.240544,0.245879,0.251115,0.256221,0.261249,0.266297,0.271422,0.276641,0.28198,0.28745,0.293074,0.298879,0.304891,0.31115,0.317657,0.324402,0.331397,0.3387,0.346359,0.354406,0.36289,0.371854
1543: RETAIL PRICE,0.1246,0.127685,0.131282,0.136474,0.143538,0.152205,0.162105,0.172696,0.183333,0.193584,0.203188,0.212144,0.220426,0.228056,0.235189,0.241965,0.248506,0.25492,0.261275,0.267684,0.274242,0.280959,0.287844,0.29503,0.302564,0.310497,0.318856,0.327735,0.33719,0.347302,0.358244,0.370177,0.383262,0.397738,0.413888,0.432184
1544: RETAIL PRICE,0.1246,0.131689,0.140609,0.151061,0.161983,0.17287,0.183292,0.192999,0.20188,0.209926,0.21722,0.223913,0.230193,0.236184,0.242049,0.247895,0.253761,0.25956,0.265346,0.27127,0.277428,0.283825,0.290485,0.297469,0.304829,0.312629,0.320922,0.329763,0.339221,0.3494,0.360444,0.372507,0.385766,0.400486,0.416967,0.435636
1545: RETAIL PRICE,0.1246,0.126476,0.128545,0.130846,0.133365,0.135987,0.138949,0.142274,0.145894,0.14974,0.153722,0.157847,0.162099,0.166446,0.170901,0.175461,0.180125,0.184892,0.189759,0.194732,0.199816,0.204992,0.21025,0.215586,0.220997,0.226482,0.232038,0.237663,0.243357,0.24913,0.255,0.26097,0.267043,0.273225,0.279525,0.28606
1546: RETAIL PRICE,0.1246,0.127435,0.130326,0.133323,0.136748,0.140477,0.144365,0.148408,0.152615,0.15698,0.161476,0.166112,0.170869,0.175714,0.180655,0.18569,0.190813,0.196019,0.201305,0.206674,0.21223,0.218068,0.224184,0.230601,0.237364,0.244506,0.25209,0.260188,0.268899,0.278359,0.288731,0.300205,0.313254,0.328498,0.338517,0.344303
1547: RETAIL PRICE,0.1246,0.126476,0.128545,0.130846,0.133365,0.135987,0.138949,0.142274,0.145894,0.14974,0.153722,0.157847,0.162099,0.166445,0.170895,0.175445,0.180096,0.184848,0.189698,0.194655,0.199722,0.204884,0.210132,0.215469,0.220895,0.226414,0.23203,0.237751,0.24358,0.249535,0.255643,0.261919,0.268376,0.275035,0.281921,0.289325
1548: RETAIL PRICE,0.1246,0.127435,0.130326,0.133323,0.136748,0.140477,0.144365,0.148408,0.152615,0.15698,0.161476,0.166112,0.170868,0.175708,0.18064,0.185661,0.19077,0.195965,0.201241,0.206603,0.212159,0.218009,0.224157,0.230631,0.237493,0.244786,0.252593,0.261011,0.270166,0.280244,0.291476,0.304185,0.31915,0.336979,0.343851,0.350466
1549: RETAIL PRICE,0.1246,0.127685,0.131282,0.136474,0.143538,0.152205,0.162105,0.172696,0.183333,0.193584,0.203173,0.212036,0.220116,0.227467,0.234269,0.240639,0.246666,0.252455,0.258115,0.263761,0.269469,0.275248,0.281104,0.287092,0.293489,0.300162,0.306875,0.313795,0.321067,0.328683,0.336731,0.345348,0.354637,0.364749,0.375901,0.388333
1550: RETAIL PRICE,0.1246,0.131689,0.140609,0.151061,0.161983,0.17287,0.183292,0.192999,0.20188,0.209891,0.217047,0.223492,0.229634,0.23564,0.241716,0.247641,0.252711,0.257498,0.262387,0.267429,0.27261,0.277922,0.283391,0.289039,0.294893,0.300984,0.307362,0.314078,0.321136,0.328536,0.336368,0.344759,0.3538,0.363615,0.374368,0.386295
1551: RETAIL PRICE,0.1246,0.127685,0.131282,0.136474,0.143538,0.152205,0.162105,0.172696,0.183333,0.193584,0.203188,0.212146,0.220433,0.228084,0.235283,0.242202,0.248993,0.255793,0.262725,0.270012,0.277646,0.285335,0.293224,0.301578,0.310637,0.320562,0.331599,0.344146,0.358781,0.376315,0.398259,0.427441,0.470102,0.544194,0.744815,10
1552: RETAIL PRICE,0.1246,0.131689,0.140609,0.151061,0.161983,0.17287,0.183292,0.192999,0.20188,0.209926,0.217221,0.22392,0.230425,0.236877,0.243538,0.250117,0.255805,0.261416,0.267268,0.273474,0.280059,0.287048,0.294519,0.302576,0.311383,0.321097,0.331948,0.344297,0.358644,0.375818,0.397246,0.42561,0.466695,0.536734,0.715508,10
1553: RETAIL PRICE,0.1246,0.127466,0.130604,0.134088,0.1379,0.14192,0.146501,0.151737,0.157477,0.163685,0.170333,0.177479,0.185153,0.193365,0.202192,0.211708,0.221995,0.233152,0.245296,0.258587,0.273213,0.289355,0.307378,0.327776,0.351105,0.378232,0.410406,0.449484,0.498686,0.563244,0.653597,0.794584,1.066226,2.05662,4.126877,10
1554: RETAIL PRICE,0.1246,0.128449,0.132475,0.136733,0.141603,0.146986,0.152761,0.158959,0.165627,0.172807,0.180514,0.188816,0.197755,0.207354,0.217709,0.228934,0.241198,0.254667,0.269544,0.286124,0.304832,0.326112,0.35057,0.379132,0.413286,0.455036,0.507809,0.577836,0.67784,0.839494,1.177748,1.569965,1.975619,2.670911,4.092503,10
1555: RETAIL PRICE,0.1246,0.127466,0.130604,0.134088,0.1379,0.14192,0.146501,0.151737,0.157477,0.163685,0.170333,0.177479,0.185153,0.193365,0.202192,0.211708,0.221995,0.233152,0.245296,0.258583,0.273196,0.289319,0.307314,0.327678,0.35097,0.378052,0.41017,0.449171,0.498262,0.562688,0.652917,0.793756,1.065524,2.066289,4.162624,10
1556: RETAIL PRICE,0.1246,0.128449,0.132475,0.136733,0.141603,0.146986,0.152761,0.158959,0.165627,0.172807,0.180514,0.188816,0.197755,0.207354,0.217709,0.228934,0.241194,0.254653,0.269513,0.286065,0.304734,0.325974,0.350395,0.378923,0.413046,0.454774,0.507564,0.577687,0.677988,0.84071,1.184584,1.581455,1.993533,2.700024,4.14561,10
1557: RETAIL PRICE,0.1246,0.128722,0.133522,0.140375,0.149699,0.161523,0.17572,0.191645,0.208764,0.226839,0.245538,0.264753,0.28434,0.304244,0.325004,0.347339,0.371517,0.397897,0.425813,0.454684,0.486401,0.522407,0.563862,0.612122,0.668887,0.736868,0.820142,0.924504,1.058618,1.237137,1.486012,1.855989,2.480036,3.706436,10,10
1558: RETAIL PRICE,0.1246,0.132826,0.14342,0.156281,0.170485,0.1857,0.201543,0.21774,0.234119,0.250571,0.267254,0.284393,0.302117,0.320616,0.340079,0.359728,0.380247,0.402729,0.427701,0.455753,0.487429,0.52345,0.564842,0.613034,0.669728,0.737841,0.82125,0.925557,1.059605,1.238063,1.486886,1.857475,2.482654,3.709288,10,10
1559: RETAIL PRICE,0.1246,0.128722,0.133522,0.140375,0.149699,0.161523,0.17572,0.191645,0.208764,0.226839,0.24554,0.264816,0.284626,0.304961,0.326368,0.349552,0.374883,0.402855,0.43243,0.463228,0.497644,0.537226,0.583226,0.637314,0.701851,0.780296,0.878126,1.002872,1.166969,1.392076,1.718903,2.248005,3.255967,10,10,10
1560: RETAIL PRICE,0.1246,0.132826,0.14342,0.156281,0.170485,0.1857,0.201543,0.21774,0.234119,0.250577,0.267368,0.284808,0.30305,0.322213,0.342465,0.362973,0.38461,0.408515,0.435243,0.465568,0.500182,0.539963,0.586178,0.640556,0.705529,0.784852,0.883529,1.009425,1.175275,1.403222,1.735055,2.277395,3.316848,10,10,10
1561: RETAIL PRICE,0.1246,0.127466,0.130604,0.134088,0.1379,0.14192,0.146501,0.151737,0.157477,0.163685,0.170333,0.177479,0.185153,0.193365,0.202192,0.211708,0.221995,0.233152,0.245296,0.258587,0.273213,0.289355,0.307865,0.330016,0.357216,0.392117,0.44047,0.516463,0.674425,1.126109,1.322893,1.599531,2.020586,2.734528,4.26563,10
1562: RETAIL PRICE,0.1246,0.128449,0.132475,0.136733,0.141603,0.146986,0.152761,0.158959,0.165627,0.172807,0.180514,0.188816,0.197755,0.207354,0.217709,0.229025,0.241722,0.256156,0.272784,0.292397,0.31629,0.346599,0.387106,0.447835,0.559155,0.717762,0.786122,0.877051,0.991222,1.138921,1.337596,1.619198,2.049076,2.784325,4.294467,10
1563: RETAIL PRICE,0.1246,0.127466,0.130604,0.134088,0.1379,0.14192,0.146501,0.151737,0.157477,0.163685,0.170333,0.177479,0.185153,0.193365,0.202192,0.211708,0.221995,0.233152,0.245296,0.258583,0.273196,0.28932,0.307817,0.329985,0.357285,0.392434,0.441316,0.51868,0.682518,1.144596,1.331244,1.61373,2.043828,2.783076,4.443378,10
1564: RETAIL PRICE,0.1246,0.128449,0.132475,0.136733,0.141603,0.146986,0.152761,0.158959,0.165627,0.172807,0.180514,0.188816,0.197755,0.207354,0.217709,0.229024,0.241718,0.25614,0.272748,0.292331,0.316219,0.346618,0.387395,0.44883,0.562702,0.716284,0.790795,0.883722,1.00068,1.152467,1.357454,1.649535,2.098727,2.875941,4.510981,10
1565: RETAIL PRICE,0.1246,0.128722,0.133522,0.140375,0.149699,0.161523,0.17572,0.191645,0.208764,0.226839,0.245538,0.264753,0.28434,0.304244,0.32586,0.351676,0.381057,0.404494,0.429967,0.458506,0.49077,0.527508,0.56985,0.619307,0.677781,0.748677,0.836797,0.94877,1.096156,1.300012,1.603644,2.116765,3.275426,10,10,10
1566: RETAIL PRICE,0.1246,0.132826,0.14342,0.156281,0.170485,0.1857,0.201543,0.21774,0.234119,0.250689,0.268583,0.288449,0.30994,0.326188,0.343281,0.362017,0.382627,0.40541,0.430762,0.459203,0.491351,0.528018,0.570312,0.619731,0.678434,0.749659,0.837735,0.949677,1.097074,1.301012,1.604894,2.118818,3.281835,10,10,10
1567: RETAIL PRICE,0.1246,0.128722,0.133522,0.140375,0.149699,0.161523,0.17572,0.191645,0.208764,0.226839,0.24554,0.264817,0.284649,0.305101,0.327785,0.355353,0.385563,0.410421,0.437972,0.469282,0.505229,0.546891,0.595869,0.654433,0.72608,0.816994,0.935927,1.100258,1.348739,1.799883,3.29384,10,10,10,10,10
1568: RETAIL PRICE,0.1246,0.132826,0.14342,0.156281,0.170485,0.1857,0.201543,0.21774,0.234119,0.250696,0.268706,0.288944,0.311179,0.328054,0.345921,0.365656,0.387627,0.412139,0.439679,0.471043,0.507093,0.548959,0.59825,0.657335,0.730228,0.822283,0.943103,1.111094,1.368083,1.84813,10,10,10,10,10,10
1569: RETAIL PRICE,0.1246,0.128987,0.13362,0.138593,0.143855,0.149319,0.155337,0.161937,0.168926,0.17624,0.18385,0.191776,0.200004,0.208495,0.217269,0.226331,0.235684,0.24533,0.255299,0.265648,0.276386,0.2875,0.299048,0.31112,0.323702,0.336798,0.350459,0.364743,0.379714,0.395466,0.412152,0.429862,0.448774,0.469161,0.491326,0.515666
1570: RETAIL PRICE,0.1246,0.129977,0.135519,0.141265,0.147586,0.154363,0.161459,0.168878,0.176637,0.184737,0.19315,0.201891,0.210939,0.220254,0.229896,0.239927,0.25035,0.261176,0.272447,0.284216,0.296466,0.309193,0.322433,0.33622,0.350601,0.36566,0.381516,0.398286,0.416109,0.435168,0.455703,0.478021,0.502518,0.52973,0.56042,0.58716
1571: RETAIL PRICE,0.1246,0.128987,0.13362,0.138593,0.143855,0.149319,0.155337,0.161937,0.168926,0.17624,0.18385,0.191775,0.200003,0.2085,0.217286,0.226369,0.235755,0.245451,0.255496,0.265953,0.276837,0.288143,0.299944,0.312332,0.325307,0.338894,0.353157,0.36818,0.384055,0.40093,0.418987,0.438392,0.459456,0.482568,0.508232,0.537146
